date,ticker,open,high,low,close,volume
2024-06-17,BAC,80.87,80.98,80.6,80.96,9124037
2024-06-18,BAC,79.28,80.8,78.5,79.86,11690149
2024-06-19,BAC,76.3,77.2,74.67,76.57,44827587
2024-06-20,BAC,75.89,76.47,75.79,76.35,15126076
2024-06-21,BAC,76.37,76.97,75.75,76.63,32011157
2024-06-24,BAC,75.93,76.55,75.75,76.12,1932472
2024-06-25,BAC,78.61,79.73,76.75,78.24,49414010
2024-06-26,BAC,77.2,78.85,75.94,77.87,1517273
2024-06-27,BAC,77.34,77.53,76.46,77.49,37066310
2024-06-28,BAC,77.48,77.88,75.77,77.77,14032993
2024-07-01,BAC,78.01,78.35,77.19,77.58,37839591
2024-07-02,BAC,80.36,81.33,80.08,80.41,49966089
2024-07-03,BAC,82.04,83.52,80.28,81.57,2150692
2024-07-04,BAC,80.97,82.6,79.95,82.06,18948577
2024-07-05,BAC,82.76,84.23,82.1,82.82,15930671
2024-07-08,BAC,83.95,84.28,82.72,83.53,45821795
2024-07-09,BAC,85.31,85.89,84.46,85.45,18824590
2024-07-10,BAC,88.5,89.96,88.01,88.42,2791580
2024-07-11,BAC,89.34,89.48,87.91,89.39,35721173
2024-07-12,BAC,89.84,90.18,89.16,89.42,45856439
2024-07-15,BAC,88.51,90.26,87.54,88.83,2361753
2024-07-16,BAC,88.98,89.73,88.51,88.62,26729948
2024-07-17,BAC,87.66,88.06,85.66,86.66,30849669
2024-07-18,BAC,88.55,89.26,87.89,88.66,44690812
2024-07-19,BAC,92.25,93.79,90.92,92.45,8096422
2024-07-22,BAC,91.49,92.09,90.94,91.47,27307616
2024-07-23,BAC,90.56,91.66,89.75,91.09,15769042
2024-07-24,BAC,89.39,90.17,88.89,89.78,48662727
2024-07-25,BAC,89.32,90.36,87.29,88.76,1625422
2024-07-26,BAC,89.0,89.05,88.5,88.72,21394944
2024-07-29,BAC,89.6,89.62,87.88,89.04,21509028
2024-07-30,BAC,91.87,91.98,91.1,91.6,9268766
2024-07-31,BAC,92.11,92.28,91.59,91.7,43708039
2024-08-01,BAC,89.64,90.41,87.49,89.59,49470626
2024-08-02,BAC,87.71,88.05,87.49,87.55,41027228
2024-08-05,BAC,85.08,85.97,84.86,85.63,26888431
2024-08-06,BAC,84.21,85.09,82.99,84.32,33494749
2024-08-07,BAC,84.82,86.28,83.94,85.26,40845582
2024-08-08,BAC,84.94,86.47,84.04,85.39,8457802
2024-08-09,BAC,83.85,84.14,83.4,83.4,30609608
2024-08-12,BAC,82.78,84.28,82.48,82.71,7937220
2024-08-13,BAC,80.44,81.84,80.11,81.2,40075132
2024-08-14,BAC,78.97,79.67,78.39,79.56,4811678
2024-08-15,BAC,78.31,79.08,76.77,77.81,34717453
2024-08-16,BAC,79.95,80.35,79.59,79.72,28744870
2024-08-19,BAC,80.16,81.23,79.87,80.54,17513629
2024-08-20,BAC,79.68,80.35,78.98,79.73,46519239
2024-08-21,BAC,78.25,78.61,77.42,77.78,8916378
2024-08-22,BAC,77.43,78.43,76.61,77.42,17174577
2024-08-23,BAC,77.39,77.87,77.01,77.8,45982112
2024-08-26,BAC,78.53,78.69,77.82,78.27,29961274
2024-08-27,BAC,75.83,76.21,75.24,75.49,34064585
2024-08-28,BAC,75.94,76.43,75.59,76.13,30780906
2024-08-29,BAC,76.66,77.43,75.64,77.39,24349308
2024-08-30,BAC,76.08,77.33,76.04,76.55,35911314
2024-09-02,BAC,76.93,77.13,76.84,76.85,23353210
2024-09-03,BAC,77.22,78.69,77.16,77.44,12832344
2024-09-04,BAC,77.4,77.48,77.25,77.35,9562622
2024-09-05,BAC,75.88,76.89,74.91,76.5,23942293
2024-09-06,BAC,79.83,80.55,79.57,79.64,18318676
2024-09-09,BAC,77.6,78.42,77.55,77.57,18265224
2024-09-10,BAC,77.28,77.61,76.7,77.45,34671103
2024-09-11,BAC,79.92,81.11,79.36,79.8,46775526
2024-09-12,BAC,77.54,78.64,76.37,78.22,36076893
2024-09-13,BAC,78.8,79.84,77.61,79.06,42528072
2024-09-16,BAC,77.46,78.76,77.31,77.31,28088885
2024-09-17,BAC,75.64,76.36,73.72,75.09,33934073
2024-09-18,BAC,74.99,75.8,74.72,75.57,10040645
2024-09-19,BAC,77.33,78.34,76.75,77.52,35755059
2024-09-20,BAC,78.09,79.76,78.03,78.45,36371769
2024-09-23,BAC,80.35,81.01,78.73,79.75,5786617
2024-09-24,BAC,78.03,78.42,76.83,77.76,12678992
2024-09-25,BAC,74.0,75.55,73.25,74.44,1745707
2024-09-26,BAC,74.31,74.54,73.91,74.5,16993178
2024-09-27,BAC,74.38,74.8,73.4,74.06,48506327
2024-09-30,BAC,74.93,75.89,73.77,74.96,25005529
2024-10-01,BAC,75.97,76.44,75.75,75.85,24438711
2024-10-02,BAC,76.32,76.82,75.79,76.26,34413261
2024-10-03,BAC,78.13,79.48,77.71,77.96,9331725
2024-10-04,BAC,77.61,77.8,77.43,77.6,24205002
2024-10-07,BAC,73.86,75.1,73.55,74.56,46220731
2024-10-08,BAC,72.37,73.76,72.22,73.01,10700314
2024-10-09,BAC,72.92,74.1,72.73,73.04,21726748
2024-10-10,BAC,71.79,72.81,70.82,71.48,30242755
2024-10-11,BAC,73.11,73.14,72.53,73.1,35287487
2024-10-14,BAC,71.38,73.27,71.36,71.74,21769349
2024-10-15,BAC,70.89,71.42,70.36,70.37,14982756
2024-10-16,BAC,71.18,71.75,71.02,71.06,8241780
2024-10-17,BAC,70.35,70.42,70.28,70.31,29388855
2024-10-18,BAC,71.23,71.62,69.91,71.02,35661324
2024-10-21,BAC,71.88,72.65,71.64,72.45,16229156
2024-10-22,BAC,73.72,74.58,73.08,74.06,17298923
2024-10-23,BAC,74.63,75.66,73.41,74.35,4865845
2024-10-24,BAC,74.7,75.92,74.06,75.08,1249637
2024-10-25,BAC,74.66,76.69,73.22,74.39,3888520
2024-10-28,BAC,70.45,70.5,69.58,70.35,43590297
2024-10-29,BAC,68.22,68.71,68.22,68.36,28217317
2024-10-30,BAC,67.91,69.43,67.71,68.25,34305048
2024-10-31,BAC,70.84,71.31,70.01,70.38,48841651
2024-11-01,BAC,73.0,73.74,72.72,72.87,29774812
2024-11-04,BAC,72.64,73.2,72.47,72.99,6989998
2024-11-05,BAC,72.8,73.79,71.7,72.48,41755627
2024-11-06,BAC,73.63,74.21,72.15,73.24,41760356
2024-11-07,BAC,71.24,71.81,70.34,71.5,12616674
2024-11-08,BAC,72.64,73.44,71.68,72.73,7963282
2024-11-11,BAC,73.02,73.99,72.94,73.44,32735244
2024-11-12,BAC,74.48,76.44,74.18,74.85,30775828
2024-11-13,BAC,74.54,74.74,73.79,74.48,2553833
2024-11-14,BAC,72.83,73.32,71.75,72.47,23025554
2024-11-15,BAC,74.31,75.56,73.16,74.2,22386438
2024-11-18,BAC,75.45,75.8,74.65,75.53,16105370
2024-11-19,BAC,78.41,78.61,78.1,78.11,13456113
2024-11-20,BAC,79.39,80.14,78.42,78.92,34536335
2024-11-21,BAC,78.28,79.97,77.46,79.07,1408389
2024-11-22,BAC,77.25,78.65,77.23,77.39,1942267
2024-11-25,BAC,78.02,78.14,76.74,77.39,2960641
2024-11-26,BAC,73.99,75.05,73.41,74.72,43712615
2024-11-27,BAC,71.74,72.04,71.48,72.0,9842556
2024-11-28,BAC,74.6,75.32,73.84,74.0,7448577
2024-11-29,BAC,73.22,73.52,73.06,73.13,1161875
2024-12-02,BAC,70.44,70.88,70.16,70.47,22048694
2024-12-03,BAC,68.85,69.83,68.36,68.51,17589730
2024-12-04,BAC,66.23,68.02,65.69,66.94,22840166
2024-12-05,BAC,64.42,64.8,63.66,64.2,41294805
2024-12-06,BAC,65.47,66.51,64.9,65.56,12642674
2020-01-01,DIS,145.96,148.83,144.48,146.42,32241188
2020-01-02,DIS,144.69,146.37,143.86,144.76,4364893
2020-01-03,DIS,146.65,147.43,145.68,146.98,24245088
2020-01-06,DIS,151.52,153.16,150.67,150.96,45743883
2020-01-07,DIS,151.8,152.77,151.58,152.73,19896828
2020-01-08,DIS,149.22,151.45,148.2,150.19,32402413
2020-01-09,DIS,146.64,148.27,146.07,146.09,39969336
2020-01-10,DIS,151.98,154.13,149.0,151.3,15595887
2020-01-13,DIS,156.13,157.82,153.73,154.87,1132703
2020-01-14,DIS,153.09,155.43,152.9,153.13,27389606
2020-01-15,DIS,153.42,154.11,152.45,153.65,32614461
2020-01-16,DIS,151.56,153.25,147.79,150.4,27670441
2020-01-17,DIS,143.08,143.51,142.85,143.26,25570498
2020-01-20,DIS,146.25,147.69,144.73,146.11,40684048
2020-01-21,DIS,145.9,148.28,145.7,145.93,8520395
2020-01-22,DIS,144.88,146.38,143.03,143.98,44947409
2020-01-23,DIS,140.63,141.56,140.49,141.27,29921319
2020-01-24,DIS,142.16,143.05,140.71,141.82,15525743
2020-01-27,DIS,144.19,145.82,142.45,144.62,49372468
2020-01-28,DIS,145.15,148.3,143.78,145.95,7518158
2020-01-29,DIS,154.14,155.72,152.23,153.26,21222780
2020-01-30,DIS,151.13,152.7,150.73,151.08,1035510
2020-01-31,DIS,145.34,146.65,143.3,146.41,4896676
2020-02-03,DIS,146.43,147.86,145.14,146.43,34944429
2020-02-04,DIS,150.7,150.85,148.08,150.26,11333449
2020-02-05,DIS,152.05,152.4,150.31,151.38,2879253
2020-02-06,DIS,146.59,149.89,144.82,147.74,18059687
2020-02-07,DIS,145.15,146.01,144.98,145.78,22074543
2020-02-10,DIS,147.63,149.54,144.8,149.2,6941475
2020-02-11,DIS,148.97,151.98,148.5,150.74,8374209
2020-02-12,DIS,154.45,156.73,152.41,153.59,30750604
2020-02-13,DIS,148.6,149.94,147.55,149.45,44385937
2020-02-14,DIS,147.24,151.25,145.67,146.97,33913742
2020-02-17,DIS,150.75,153.12,149.97,150.87,47622969
2020-02-18,DIS,154.31,155.55,152.94,153.71,15293919
2020-02-19,DIS,153.01,154.84,151.63,152.87,6484739
2020-02-20,DIS,154.15,154.27,152.1,153.56,45626608
2020-02-21,DIS,154.75,157.12,154.28,154.29,45790564
2020-02-24,DIS,153.18,154.79,149.89,152.31,6271476
2020-02-25,DIS,153.51,153.85,150.59,152.53,8509355
2020-02-26,DIS,155.74,156.46,155.26,155.79,21309771
2020-02-27,DIS,158.45,159.21,156.86,157.73,36188177
2020-02-28,DIS,159.16,160.11,156.63,159.67,14592289
2020-03-02,DIS,153.53,155.56,152.65,153.88,1911954
2020-03-03,DIS,150.44,151.47,147.51,150.66,22119141
2020-03-04,DIS,152.37,152.77,151.24,151.48,44294712
2020-03-05,DIS,150.76,152.37,147.47,151.46,15218939
2020-03-06,DIS,150.63,152.61,149.54,149.55,45617844
2020-03-09,DIS,153.52,153.96,151.48,152.16,45748408
2020-03-10,DIS,151.78,152.38,150.1,151.2,46754925
2020-03-11,DIS,151.54,151.81,149.89,150.74,41685875
2020-03-12,DIS,149.38,153.12,144.95,150.82,47167779
2020-03-13,DIS,149.99,153.14,148.8,149.67,27014009
2020-03-16,DIS,151.37,152.92,151.08,151.15,22348044
2020-03-17,DIS,152.0,152.15,149.34,152.07,39999828
2020-03-18,DIS,153.38,156.28,151.86,154.7,10594065
2020-03-19,DIS,157.66,157.9,153.11,156.46,21866660
2020-03-20,DIS,154.67,157.32,151.97,154.66,5244566
2020-03-23,DIS,155.48,156.55,154.84,155.28,47712842
2020-03-24,DIS,154.43,156.63,153.67,154.88,8563661
2020-03-25,DIS,158.69,160.24,156.13,159.38,39509794
2020-03-26,DIS,163.02,163.12,161.86,162.48,38556584
2020-03-27,DIS,165.31,168.44,164.61,165.24,18058176
2020-03-30,DIS,161.77,164.83,161.07,162.46,49226240
2020-03-31,DIS,168.6,170.16,167.25,167.36,17255759
2020-04-01,DIS,164.95,165.84,164.58,165.5,25477274
2020-04-02,DIS,161.88,164.13,161.51,162.33,16661308
2020-04-03,DIS,162.62,164.01,159.97,163.35,6756418
2020-04-06,DIS,164.52,166.41,163.14,163.89,35249657
2020-04-07,DIS,166.75,167.45,165.45,166.25,8403042
2020-04-08,DIS,168.33,169.54,168.16,168.94,9120510
2020-04-09,DIS,170.6,173.02,169.86,170.99,13507633
2020-04-10,DIS,168.13,170.47,167.46,168.21,20378169
2020-04-13,DIS,171.21,172.74,169.77,170.14,22633123
2020-04-14,DIS,173.58,173.98,172.28,173.02,10855197
2020-04-15,DIS,176.59,178.85,174.99,176.72,2746460
2020-04-16,DIS,181.54,181.57,178.28,180.57,44629989
2020-04-17,DIS,180.37,182.85,180.27,181.12,45506289
2020-04-20,DIS,181.19,183.37,180.26,181.11,37394136
2020-04-21,DIS,182.34,182.39,181.73,182.12,11504621
2020-04-22,DIS,177.21,179.42,174.31,176.13,10950428
2020-04-23,DIS,172.36,172.86,171.92,172.24,2550708
2020-04-24,DIS,171.01,171.18,170.26,170.79,46554942
2020-04-27,DIS,169.21,169.31,163.85,167.99,29414585
2020-04-28,DIS,162.55,163.84,162.35,163.44,45503812
2020-04-29,DIS,156.1,157.47,155.66,156.46,42177000
2020-04-30,DIS,152.44,154.54,152.18,153.47,36484132
2020-05-01,DIS,151.47,153.61,150.15,151.28,32332748
2020-05-04,DIS,149.51,149.96,147.73,149.68,14776339
2020-05-05,DIS,152.37,153.78,149.3,153.55,26763872
2020-05-06,DIS,152.97,156.63,150.13,154.1,9469345
2020-05-07,DIS,154.74,155.24,153.03,154.46,49030037
2020-05-08,DIS,156.75,157.42,155.3,155.93,32343211
2020-05-11,DIS,152.62,155.69,152.27,153.32,41557922
2020-05-12,DIS,153.92,155.99,153.83,153.87,44139425
2020-05-13,DIS,152.76,155.23,150.37,151.35,6206931
2020-05-14,DIS,145.88,148.25,144.21,146.36,46541449
2020-05-15,DIS,152.78,153.03,152.0,152.44,18891319
2020-05-18,DIS,147.39,147.44,146.47,146.92,20774616
2020-05-19,DIS,150.68,154.01,149.4,150.58,2365466
2020-05-20,DIS,148.64,151.15,146.31,149.95,37251238
2020-05-21,DIS,148.33,150.83,145.43,149.52,48670193
2020-05-22,DIS,148.82,152.26,147.89,150.71,23149938
2020-05-25,DIS,149.69,150.65,147.85,150.46,34601602
2020-05-26,DIS,146.32,147.19,143.32,145.59,4429138
2020-05-27,DIS,147.43,148.99,145.18,148.69,31293678
2020-05-28,DIS,144.01,146.31,141.57,144.69,31262397
2020-05-29,DIS,139.32,140.22,137.63,138.48,36359809
2020-06-01,DIS,136.58,137.43,135.38,137.34,26586234
2020-06-02,DIS,136.96,138.91,135.92,137.5,33627015
2020-06-03,DIS,136.42,137.12,135.36,136.86,17837152
2020-06-04,DIS,131.71,133.04,130.13,131.93,36064774
2020-06-05,DIS,127.28,131.26,125.3,128.4,29961481
2020-06-08,DIS,128.32,129.2,127.39,127.89,5019520
2020-06-09,DIS,125.47,126.17,123.82,125.37,26068209
2020-06-10,DIS,132.19,132.2,131.03,131.57,37752885
2020-06-11,DIS,132.48,133.81,131.81,133.14,22826727
2020-06-12,DIS,132.6,133.95,131.75,132.38,31711330
2020-06-15,DIS,132.48,133.19,131.88,132.58,20179046
2020-06-16,DIS,132.04,133.36,131.87,131.91,24638265
2020-06-17,DIS,128.41,130.96,127.72,129.02,16047457
2020-06-18,DIS,130.71,131.75,129.92,130.01,19361277
2020-06-19,DIS,129.65,131.4,129.16,129.77,20138780
2020-06-22,DIS,126.11,127.73,125.03,125.91,20869024
2020-06-23,DIS,124.01,125.33,123.48,123.53,21514515
2020-06-24,DIS,124.39,125.91,123.14,125.24,13381940
2020-06-25,DIS,123.96,124.76,123.85,124.35,29242963
2020-06-26,DIS,126.02,128.35,125.22,125.85,20032200
2020-06-29,DIS,128.33,129.27,124.28,126.89,17893619
2020-06-30,DIS,122.74,126.71,120.94,124.98,12177219
2020-07-01,DIS,120.4,122.98,119.8,120.97,36129655
2020-07-02,DIS,120.76,123.6,120.54,120.62,26258807
2020-07-03,DIS,123.22,123.51,122.06,122.99,25762873
2020-07-06,DIS,122.3,124.42,121.46,122.29,20092481
2020-07-07,DIS,123.34,124.84,122.32,122.98,49074194
2020-07-08,DIS,121.72,122.01,121.04,121.75,3022371
2020-07-09,DIS,122.46,124.25,120.3,123.04,47684171
2020-07-10,DIS,120.34,120.88,119.59,119.78,22850159
2020-07-13,DIS,115.54,117.11,114.65,115.81,40828200
2020-07-14,DIS,117.96,118.95,117.86,118.55,43205440
2020-07-15,DIS,122.41,124.81,120.53,121.28,5041089
2020-07-16,DIS,120.04,120.67,119.3,119.41,7744544
2020-07-17,DIS,118.95,119.88,116.59,118.26,43546178
2020-07-20,DIS,113.46,113.9,111.87,113.52,28628178
2020-07-21,DIS,113.61,115.86,111.87,114.89,4054986
2020-07-22,DIS,111.81,112.59,111.68,112.05,7313353
2020-07-23,DIS,107.33,108.46,104.35,106.81,12335253
2020-07-24,DIS,107.73,109.24,106.64,107.5,26436488
2020-07-27,DIS,109.17,109.24,108.38,109.1,25384439
2020-07-28,DIS,110.83,111.81,110.24,111.15,9757481
2020-07-29,DIS,112.55,113.4,112.0,113.17,26720604
2020-07-30,DIS,112.46,115.07,111.81,111.85,13560648
2020-07-31,DIS,111.81,112.71,110.14,111.47,32445356
2020-08-03,DIS,113.68,114.19,112.05,113.82,16340676
2020-08-04,DIS,112.03,114.11,111.53,111.97,46138190
2020-08-05,DIS,110.33,110.4,109.75,109.9,20450514
2020-08-06,DIS,111.38,112.83,110.3,111.31,32447500
2020-08-07,DIS,109.04,110.94,108.6,109.54,17151395
2020-08-10,DIS,106.47,107.08,105.92,106.24,24116004
2020-08-11,DIS,104.6,106.34,103.22,104.12,15864149
2020-08-12,DIS,106.52,107.29,106.18,106.64,10069019
2020-08-13,DIS,107.63,110.42,106.64,106.76,3804581
2020-08-14,DIS,109.02,109.57,107.71,108.5,8135701
2020-08-17,DIS,111.15,111.76,110.53,111.26,47029801
2020-08-18,DIS,111.78,112.54,110.84,112.24,3149461
2020-08-19,DIS,111.92,113.95,111.8,112.27,4250229
2020-08-20,DIS,114.73,118.33,112.82,114.98,24321624
2020-08-21,DIS,116.08,117.36,114.88,116.4,10003938
2020-08-24,DIS,116.12,116.76,113.15,116.19,8447918
2020-08-25,DIS,115.56,116.75,115.5,115.52,19623988
2020-08-26,DIS,112.54,113.91,112.51,113.63,40997527
2020-08-27,DIS,115.25,115.77,113.99,115.52,49407880
2020-08-28,DIS,114.9,117.0,113.35,115.71,4531273
2020-08-31,DIS,117.64,118.08,116.36,116.97,7701213
2020-09-01,DIS,116.92,117.76,116.33,116.35,12115857
2020-09-02,DIS,118.15,121.16,117.66,118.51,47482586
2020-09-03,DIS,117.36,119.32,116.46,118.31,44425396
2020-09-04,DIS,118.78,120.56,118.65,118.75,14425174
2020-09-07,DIS,115.36,116.5,115.28,116.28,7824217
2020-09-08,DIS,114.63,115.98,113.24,114.97,9680305
2020-09-09,DIS,116.4,118.35,116.09,116.87,36201925
2020-09-10,DIS,113.63,115.03,112.02,112.39,8827740
2020-09-11,DIS,115.8,116.98,115.19,116.78,6340639
2020-09-14,DIS,115.47,116.59,114.37,116.09,37002865
2020-09-15,DIS,114.06,116.03,113.04,115.08,39552396
2020-09-16,DIS,119.04,119.76,116.72,119.24,43915242
2020-09-17,DIS,118.8,119.28,118.03,119.16,26535718
2020-09-18,DIS,117.92,118.55,115.69,117.3,1371776
2020-09-21,DIS,121.07,121.64,119.81,120.55,46775051
2020-09-22,DIS,124.78,125.4,123.23,124.65,46588855
2020-09-23,DIS,120.8,121.85,119.19,120.89,37091746
2020-09-24,DIS,122.75,122.87,121.54,122.69,20399760
2020-09-25,DIS,123.0,123.39,122.04,122.7,32507988
2020-09-28,DIS,121.88,123.44,118.46,121.46,19332881
2020-09-29,DIS,121.82,122.09,120.97,121.67,49922025
2020-09-30,DIS,121.52,122.24,120.07,120.59,5866487
2020-10-01,DIS,119.03,121.55,118.12,119.27,7124624
2020-10-02,DIS,119.23,120.96,118.29,119.24,46283238
2020-10-05,DIS,118.48,119.22,116.85,117.99,12833948
2020-10-06,DIS,120.98,121.89,120.21,120.34,47714876
2020-10-07,DIS,122.69,123.8,121.53,123.01,13164657
2020-10-08,DIS,118.09,118.6,116.65,117.78,26681556
2020-10-09,DIS,120.61,122.09,118.72,121.5,32897310
2020-10-12,DIS,120.69,120.85,118.77,119.62,45170141
2020-10-13,DIS,118.38,120.03,116.54,118.35,14730422
2020-10-14,DIS,118.4,120.2,115.72,119.17,5532358
2020-10-15,DIS,121.81,121.98,121.26,121.31,24857009
2020-10-16,DIS,123.25,124.15,120.61,122.06,48067625
2020-10-19,DIS,119.3,120.46,119.07,119.07,41799928
2020-10-20,DIS,115.49,116.94,113.08,116.4,49911430
2020-10-21,DIS,116.11,116.33,114.88,115.91,36830849
2020-10-22,DIS,121.01,122.85,119.94,120.85,25663879
2020-10-23,DIS,114.75,115.86,113.7,115.08,15068485
2020-10-26,DIS,118.79,119.52,117.12,118.41,6598840
2020-10-27,DIS,117.43,118.92,116.79,117.78,23903738
2020-10-28,DIS,119.54,119.79,117.18,119.43,27429894
2020-10-29,DIS,115.8,116.71,114.01,115.46,24940270
2020-10-30,DIS,116.41,117.3,115.76,116.65,8176611
2020-11-02,DIS,113.85,114.02,113.09,113.42,7101190
2020-11-03,DIS,114.46,115.32,113.06,115.06,21439179
2020-11-04,DIS,109.5,112.11,108.74,110.85,22673569
2020-11-05,DIS,113.23,113.33,111.97,112.62,19563526
2020-11-06,DIS,111.84,112.39,109.89,111.6,44796701
2020-11-09,DIS,112.17,114.76,110.17,112.43,9047214
2020-11-10,DIS,113.86,116.47,113.85,115.32,8435286
2020-11-11,DIS,114.74,116.29,113.86,115.71,17759955
2020-11-12,DIS,113.66,114.59,112.44,112.96,14899560
2020-11-13,DIS,109.13,110.0,107.97,109.41,18363681
2020-11-16,DIS,112.62,112.97,111.65,112.6,25000181
2020-11-17,DIS,110.45,111.47,109.83,111.05,22475612
2020-11-18,DIS,115.99,116.62,115.01,116.48,40339542
2020-11-19,DIS,118.13,119.24,117.12,117.54,3507587
2020-11-20,DIS,119.75,120.77,117.58,118.42,15556056
2020-11-23,DIS,118.76,120.35,118.34,118.72,13772114
2020-11-24,DIS,118.63,121.45,116.56,119.32,7248253
2020-11-25,DIS,117.7,119.66,116.09,118.8,4527184
2020-11-26,DIS,118.73,119.11,118.43,119.07,9924290
2020-11-27,DIS,117.7,118.15,115.89,117.97,11461892
2020-11-30,DIS,117.4,120.7,116.52,117.82,5267449
2020-12-01,DIS,113.68,115.22,113.31,114.37,18767826
2020-12-02,DIS,116.57,117.37,116.09,116.39,23274761
2020-12-03,DIS,116.69,116.7,115.22,116.34,6947252
2020-12-04,DIS,121.35,122.52,118.65,120.14,15211696
2020-12-07,DIS,120.91,123.51,120.62,121.51,48957089
2020-12-08,DIS,124.62,125.49,123.52,125.24,11254719
2020-12-09,DIS,125.6,125.98,122.57,124.98,7847820
2020-12-10,DIS,126.44,128.92,125.79,126.66,20252225
2020-12-11,DIS,125.46,126.71,123.04,126.46,5924384
2020-12-14,DIS,126.23,128.02,124.35,125.97,13262555
2020-12-15,DIS,126.12,126.56,125.72,126.02,18039984
2020-12-16,DIS,124.78,126.41,124.06,124.52,12114461
2020-12-17,DIS,124.21,125.24,123.11,124.61,18531986
2020-12-18,DIS,123.4,124.68,122.77,124.36,15291284
2020-12-21,DIS,121.91,121.96,121.72,121.89,33960863
2020-12-22,DIS,126.04,127.95,124.83,126.31,42807689
2020-12-23,DIS,125.17,127.3,124.49,125.54,8658985
2020-12-24,DIS,127.99,128.86,127.28,127.88,32506013
2020-12-25,DIS,123.62,125.24,123.5,123.71,16502496
2020-12-28,DIS,119.62,120.54,118.62,120.34,42287273
2020-12-29,DIS,120.44,120.48,119.47,119.74,30194964
2020-12-30,DIS,120.35,120.96,119.76,120.23,13191319
2020-12-31,DIS,122.07,123.28,121.91,122.01,45442507
2021-01-01,DIS,121.03,121.69,120.94,121.55,20373104
2021-01-04,DIS,122.87,123.93,122.27,123.49,27927487
2021-01-05,DIS,124.01,125.47,123.91,123.92,44712921
2021-01-06,DIS,123.49,125.61,123.07,123.67,43912378
2021-01-07,DIS,124.44,124.91,123.03,123.53,17139889
2021-01-08,DIS,123.52,124.06,122.95,123.94,34495804
2021-01-11,DIS,120.12,121.42,119.83,120.26,47284940
2021-01-12,DIS,121.35,123.02,120.37,121.69,18830698
2021-01-13,DIS,123.02,125.74,122.36,123.45,43742917
2021-01-14,DIS,126.03,129.22,124.93,126.47,41584289
2021-01-15,DIS,128.33,129.11,126.58,128.65,14491685
2021-01-18,DIS,129.38,132.69,129.02,130.11,22754525
2021-01-19,DIS,132.27,133.0,131.6,132.06,21120568
2021-01-20,DIS,132.92,136.0,131.68,134.18,45096402
2021-01-21,DIS,131.09,133.55,130.37,131.29,26109418
2021-01-22,DIS,131.89,133.36,130.76,130.93,22421804
2021-01-25,DIS,129.45,130.05,128.02,129.46,9788088
2021-01-26,DIS,131.25,132.61,128.46,131.49,42387278
2021-01-27,DIS,130.45,131.56,130.15,131.45,9185718
2021-01-28,DIS,127.45,128.1,127.25,127.76,42983096
2021-01-29,DIS,130.61,133.38,129.0,130.09,13352911
2021-02-01,DIS,133.69,134.69,133.25,133.78,8167998
2021-02-02,DIS,133.42,133.99,133.23,133.85,17176615
2021-02-03,DIS,135.27,136.23,135.01,135.42,12724384
2021-02-04,DIS,134.55,135.6,131.87,134.39,2549880
2021-02-05,DIS,136.56,139.94,136.08,136.15,7911512
2021-02-08,DIS,139.49,140.41,136.84,139.04,5114657
2021-02-09,DIS,134.41,135.56,133.72,135.27,1720968
2021-02-10,DIS,129.65,130.21,128.73,129.48,30484082
2021-02-11,DIS,128.4,129.71,127.99,128.56,27409566
2021-02-12,DIS,127.15,127.73,125.56,127.32,38113808
2021-02-15,DIS,118.99,121.03,117.99,119.9,33918832
2021-02-16,DIS,120.94,122.76,118.55,120.41,48682530
2021-02-17,DIS,116.35,117.84,114.41,117.34,23087011
2021-02-18,DIS,117.85,119.83,117.56,117.79,27256776
2021-02-19,DIS,116.07,117.42,116.01,116.69,23976085
2021-02-22,DIS,113.84,114.95,113.4,114.04,34734056
2021-02-23,DIS,112.09,113.47,109.84,111.19,10893399
2021-02-24,DIS,110.85,113.04,110.66,110.91,1020002
2021-02-25,DIS,108.05,112.14,107.86,109.36,8501388
2021-02-26,DIS,112.14,112.25,110.91,111.37,37886178
2021-03-01,DIS,111.92,113.15,110.63,112.2,33789194
2021-03-02,DIS,109.17,109.4,107.06,108.98,2299041
2021-03-03,DIS,112.34,113.34,109.24,112.75,11878820
2021-03-04,DIS,111.72,113.28,111.47,113.22,31896744
2021-03-05,DIS,114.17,114.26,113.27,113.95,26348432
2021-03-08,DIS,113.6,114.28,113.22,113.88,1136966
2021-03-09,DIS,114.82,114.95,112.64,114.53,24976704
2021-03-10,DIS,117.05,117.06,115.45,116.09,19306094
2021-03-11,DIS,111.46,112.77,111.09,112.07,9666815
2021-03-12,DIS,110.67,111.21,110.43,110.77,32608444
2021-03-15,DIS,111.56,112.32,110.62,111.08,18375020
2021-03-16,DIS,108.92,110.18,108.3,109.21,20051710
2021-03-17,DIS,110.74,110.76,109.38,110.55,37983238
2021-03-18,DIS,111.37,112.54,110.1,110.61,12032875
2021-03-19,DIS,111.71,112.66,111.5,111.53,11795981
2021-03-22,DIS,111.28,113.66,110.95,112.18,26435726
2021-03-23,DIS,113.07,113.83,111.82,112.61,19895878
2021-03-24,DIS,114.18,115.78,113.48,113.91,49674322
2021-03-25,DIS,111.3,112.36,110.91,110.91,32756592
2021-03-26,DIS,110.99,113.45,110.29,110.79,33041294
2021-03-29,DIS,107.95,108.56,107.85,108.45,46885548
2021-03-30,DIS,108.07,109.52,106.85,107.33,15934231
2021-03-31,DIS,103.77,104.5,103.2,103.95,36951267
